=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.20 15:59:55 =~=~=~=~=~=~=~=~=~=~=~=
, 0
123, 0
124, 0
124, 0
124, 0
124, 0
124, 0
6, 0
6, 0
6, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
8, 0
8, 0
8, 0
8, 0 0
5, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
6, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
7, 0
8, 0
8, 0
8, 0
8, 0127, 0
127, 0
127, 0
127, 0
127, 0
127, 0
127, 0
127, 0
127, 0
127, 0
128, 0
128, 0
128, 0
128, 0
128, 0
128, 0
128, 0
128, 0
128, 0
129, 0
129, 0
129, 0
129, 0
129, 0
129, 0
130, 0
130, 0
130, 0
130, 0
130, 0
130, 0
131, 129
131, 1023
131, 1023
131, 1023
131, 1023
132, 1023
132, 1023
132, 1023
132, 1023
133, 1023
133, 1023
133, 1023
133, 1023
133, 1023
134, 1023
134, 1023
134, 1023
134, 1023
135, 1023
135, 1023
135, 1023
135, 1023
135, 1023
136, 1023
136, 1023
136, 1023
136, 1023
137, 1023
137, 1023
137, 1023
137, 1023
137, 1023
138, 1023
138, 1023
138, 1023
138, 1023
139, 1023
139, 1023
139, 1023
139, 1023
139, 1023
140, 1023
140, 1023
140, 1023
140, 1023
141, 1023
141, 1023
141, 1023
141, 1023
141, 1023
142, 1023
142, 1023
142, 1023
142, 1023
143, 1023
143, 1023
143, 1023
143, 1023
143, 1023
144, 1023
144, 1023
144, 1023
144, 1023
145, 1023
145, 1023
145, 1023
145, 1023
145, 1023
146, 1023
146, 1023
146, 1023
146, 1023
147, 1023
147, 1023
147, 1023
147, 1023
147, 1023
148, 1023
148, 1023
148, 1023
148, 1023
149, 1023
149, 1023
149, 1023
149, 1023
149, 1023
150, 1023
150, 1023
150, 1023
150, 1023
151, 1023
151, 1023
151, 1023
151, 1023
151, 1023
152, 1023
152, 1023
152, 1023
152, 1023
153, 1023
153, 1023
153, 1023
153, 1023
153, 1023
154, 1023
154, 1023
154, 1023
154, 1023
155, 1023
155, 1023
155, 1023
155, 1023
155, 1023
156, 1023
156, 1023
156, 1023
156, 1023
157, 1023
157, 1023
157, 1023
157, 1023
157, 1023
158, 1023
158, 1023
158, 1023
158, 1023
159, 1023
159, 1023
159, 1023
159, 1023
159, 1023
160, 1023
160, 1023
160, 1023
160, 1023
161, 1023
161, 1023
161, 1023
161, 1023
161, 1023
162, 1023
162, 1023
162, 1023
162, 1023
163, 1023
163, 1023
163, 1023
163, 1023
163, 1023
164, 1023
164, 1023
164, 1023
164, 1023
165, 1023
165, 1023
165, 1023
165, 1023
165, 1023
166, 1023
166, 1023
166, 1023
166, 1023
167, 1023
167, 1023
167, 1023
167, 1023
167, 1023
168, 1023
168, 1023
168, 1023
168, 1023
169, 1023
169, 1023
169, 1023
169, 1023
169, 1023
170, 1023
170, 1023
170, 1023
170, 1023
171, 1023
171, 1023
171, 1023
171, 1023
171, 1023
172, 1023
172, 1023
172, 1023
172, 1023
173, 1023
173, 1023
173, 1023
173, 1023
173, 1023
174, 1023
174, 1023
174, 1023
174, 1023
175, 1023
175, 1023
175, 1023
175, 1023
175, 1023
176, 1023
176, 1023
176, 1023
