=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.12.02 16:02:35 =~=~=~=~=~=~=~=~=~=~=~=
0, 74

1, 61
2, 61
3, 61
1154, 60
1155, 60
1156, 59
1157, 60
1158, 59
1159, 58
1160, 57
1161, 57
1162, 57
1163, 58
0, 74
1, 61
2, 61
3, 61
0, 251
1, 265
2, 284
3, 295
4, 287
5, 267
6, 281
7, 281
8, 288
9, 280
10, 303
11, 308
12, 311
13, 291
14, 297
15, 312
16, 296
17, 307
18, 298
19, 309
20, 300
21, 308
22, 305
23, 310
24, 314
25, 290
26, 302
27, 309
28, 310
29, 298
30, 301
31, 313
32, 293
33, 311
34, 315
35, 294
36, 300
37, 300
38, 314
39, 306
40, 301
41, 291
42, 291
43, 289
44, 298
45, 308
46, 320
47, 317
48, 297
49, 294
50, 302
51, 318
52, 312
53, 303
54, 298
55, 297
56, 300
57, 302
58, 304
59, 302
60, 311
61, 289
62, 297
63, 300
64, 293
65, 293
66, 315
67, 297
68, 295
69, 290
70, 309
71, 286
72, 284
73, 310
74, 299
75, 305
76, 314
77, 298
78, 288
79, 305
80, 295
81, 313
82, 301
83, 302
84, 308
85, 304
86, 294
87, 297
88, 306
89, 297
90, 288
91, 317
92, 293
93, 309
94, 301
95, 282
96, 311
97, 291
98, 310
99, 301
100, 304
101, 311
102, 310
103, 297
104, 284
105, 299
106, 316
107, 312
108, 311
109, 287
110, 291
111, 306
112, 300
113, 295
114, 289
115, 311
116, 307
117, 309
118, 301
119, 304
120, 303
121, 288
122, 288
123, 297
124, 315
125, 306
126, 284
127, 301
128, 297
129, 310
130, 288
131, 301
132, 289
133, 315
134, 280
135, 305
136, 297
137, 296
138, 308
139, 292
140, 297
141, 302
142, 282
143, 298
144, 305
145, 306
146, 305
147, 302
148, 293
149, 287
150, 298
151, 307
152, 297
153, 305
154, 299
155, 279
156, 291
157, 301
158, 301
159, 279
160, 292
161, 286
162, 285
163, 311
164, 308
165, 307
166, 301
167, 304
168, 304
169, 303
170, 309
171, 311
172, 300
173, 304
174, 305
175, 298
176, 286
177, 274
178, 287
179, 289
180, 276
181, 296
182, 310
183, 299
184, 280
185, 281
186, 310
187, 284
188, 299
189, 291
190, 289
191, 300
192, 293
193, 281
194, 307
195, 284
196, 298
197, 283
198, 298
199, 292
200, 290
201, 293
202, 285
203, 300
204, 287
205, 287
206, 305
207, 274
208, 290
209, 307
210, 272
211, 303
212, 289
213, 294
214, 279
215, 302
216, 303
217, 299
218, 290
219, 290
220, 278
221, 282
222, 298
223, 292
224, 289
225, 308
226, 291
227, 276
228, 289
229, 287
230, 294
231, 301
232, 307
233, 299
234, 286
235, 306
236, 283
237, 280
238, 290
239, 298
240, 305
241, 297
242, 305
243, 299
244, 295
245, 308
246, 308
247, 300
248, 297
249, 308
250, 299
251, 290
252, 297
253, 286
254, 285
255, 288
256, 288
257, 284
258, 291
259, 298
260, 286
261, 276
262, 289
263, 287
264, 280
265, 271
266, 286
267, 293
268, 298
269, 305
270, 282
271, 290
272, 304
273, 282
274, 282
275, 307
276, 300
277, 279
278, 286
279, 307
280, 284
281, 284
282, 284
283, 296
284, 307
285, 306
286, 289
287, 308
288, 299
289, 279
290, 289
291, 307
292, 289
293, 290
294, 290
295, 299
296, 292
297, 296
298, 306
299, 285
300, 284
301, 292
302, 298
303, 287
304, 282
305, 295
306, 297
307, 284
308, 294
309, 280
310, 301
311, 282
312, 294
313, 304
314, 284
315, 280
316, 281
317, 284
318, 298
319, 283
320, 272
321, 280
322, 282
323, 271
324, 284
325, 283
326, 273
327, 282
328, 294
329, 290
330, 296
331, 300
332, 296
333, 298
334, 283
335, 300
336, 310
337, 304
338, 278
339, 281
340, 280
341, 278
342, 301
343, 300
344, 296
345, 290
346, 273
347, 287
348, 286
349, 272
350, 283
351, 296
352, 295
353, 298
354, 281
355, 281
356, 289
357, 275
358, 282
359, 281
360, 268
361, 281
362, 287
363, 292
364, 304
365, 300
366, 297
367, 294
368, 272
369, 280
370, 296
371, 288
372, 288
373, 294
374, 281
375, 293
376, 292
377, 284
378, 274
379, 300
380, 297
381, 290
382, 283
383, 270
384, 292
385, 290
386, 272
387, 280
388, 284
389, 304
390, 301
391, 288
392, 283
393, 267
394, 280
395, 287
396, 289
397, 285
398, 268
399, 303
400, 282
401, 268
402, 280
403, 278
404, 286
405, 285
406, 281
407, 302
408, 297
409, 284
410, 302
411, 295
412, 295
413, 302
414, 295
415, 302
416, 289
417, 272
418, 278
419, 286
420, 304
421, 301
422, 284
423, 288
424, 274
425, 281
426, 276
427, 272
428, 282
429, 285
430, 292
431, 288
432, 273
433, 276
434, 284
435, 292
436, 294
437, 277
438, 269
439, 280
440, 274
441, 281
442, 286
443, 280
444, 302
445, 275
446, 278
447, 299
448, 290
449, 273
450, 277
451, 270
452, 281
453, 293
454, 296
455, 299
456, 278
457, 271
458, 292
459, 286
460, 288
461, 276
462, 277
463, 301
464, 280
465, 276
466, 293
467, 293
468, 289
469, 279
470, 279
471, 287
472, 279
473, 275
474, 285
475, 278
476, 274
477, 277
478, 291
479, 268
480, 279
481, 273
482, 268
483, 279
484, 291
485, 304
486, 300
487, 293
488, 293
489, 276
490, 295
491, 274
492, 285
493, 288
494, 280
495, 293
496, 273
497, 297
498, 275
499, 287
500, 295
501, 276
502, 276
503, 272
504, 289
505, 297
506, 280
507, 274
508, 278
509, 298
510, 288
511, 265
512, 285
513, 288
514, 292
515, 285
516, 274
517, 275
518, 291
519, 301
520, 291
521, 286
522, 275
523, 276
524, 299
525, 282
526, 298
527, 297
528, 288
529, 293
530, 269
531, 283
532, 276
533, 275
534, 296
535, 273
536, 282
537, 299
538, 272
539, 275
540, 288
541, 292
542, 275
543, 275
544, 275
545, 279
546, 280
547, 295
548, 284
549, 297
550, 295
551, 281
552, 294
553, 288
554, 298
555, 291
556, 268
557, 295
558, 293
559, 285
560, 280
561, 292
562, 275
563, 298
564, 282
565, 279
566, 265
567, 276
568, 274
569, 275
570, 296
571, 290
572, 274
573, 277
574, 294
575, 292
576, 274
577, 277
578, 301
579, 285
580, 287
581, 289
582, 270
583, 278
584, 288
585, 298
586, 284
587, 272
588, 276
589, 287
590, 285
591, 286
592, 278
593, 296
594, 271
595, 282
596, 287
597, 279
598, 295
599, 274
600, 281
601, 292
602, 283
603, 270
604, 280
605, 277
606, 292
607, 285
608, 266
609, 278
610, 283
611, 286
612, 278
613, 281
614, 284
615, 287
616, 282
617, 292
618, 264
619, 284
620, 291
621, 292
622, 271
623, 265
624, 276
625, 273
626, 295
627, 270
628, 288
629, 286
630, 277
631, 280
632, 290
633, 277
634, 278
635, 286
636, 286
637, 264
638, 299
639, 271
640, 280
641, 272
642, 276
643, 288
644, 273
645, 287
646, 274
647, 260
648, 296
649, 273
650, 278
651, 272
652, 288
653, 272
654, 290
655, 274
656, 272
657, 293
658, 284
659, 270
660, 295
661, 275
