Record Length,40000,,Source,CH1,CH2
,,,-7.98119974136,-3.60000,-1.20000
,,,-7.98079967499,-3.60000,-1.00000
,,,-7.98039960861,-3.60000,-1.00000
,,,-7.98000001907,-3.60000,-1.20000
,,,-7.97959995270,-3.60000,-1.00000
,,,-7.97919988632,-3.60000,-1.20000
,,,-7.97879981995,-3.60000,-1.20000
,,,-7.97839975357,-3.60000,-1.20000
,,,-7.97799968719,-3.40000,-1.20000
,,,-7.97759962082,-3.60000,-1.20000
,,,-7.97720003128,-3.40000,-1.20000
,,,-7.97679996490,-3.60000,-1.00000
,,,-7.97639989853,-3.60000,-1.20000
,,,-7.97599983215,-3.60000,-1.20000
,,,-7.97559976578,-3.60000,-1.20000
,,,-7.97519969940,-3.60000,-1.20000
,,,-7.97479963303,-3.60000,-1.20000
,,,-7.97439956665,-3.60000,-1.20000
,,,-7.97399997711,-3.60000,-1.20000
,,,-7.97359991074,-3.60000,-1.00000
,,,-7.97319984436,-3.60000,-1.20000
,,,-7.97279977798,-3.60000,-1.20000
,,,-7.97239971161,-3.40000,-1.00000
,,,-7.97199964523,-3.60000,-1.20000
,,,-7.97159957886,-3.60000,-1.20000
,,,-7.97119998932,-3.60000,-1.20000
,,,-7.97079992294,-3.60000,-1.20000
,,,-7.97039985657,-3.60000,-1.00000
,,,-7.96999979019,-3.40000,-1.20000
,,,-7.96959972382,-3.60000,-1.20000
,,,-7.96919965744,-3.60000,-1.00000
,,,-7.96879959106,-3.40000,-1.20000
,,,-7.96840000153,-3.60000,-1.20000
,,,-7.96799993515,-3.60000,-1.20000
,,,-7.96759986877,-3.60000,-1.20000
,,,-7.96719980240,-3.60000,-1.20000
,,,-7.96679973602,-3.60000,-1.00000
,,,-7.96639966965,-3.40000,-1.00000
,,,-7.96599960327,-3.60000,-1.20000
,,,-7.96560001373,-3.60000,-1.20000
,,,-7.96519994736,-3.60000,-1.20000
,,,-7.96479988098,-3.60000,-1.00000
,,,-7.96439981461,-3.60000,-1.20000
,,,-7.96399974823,-3.60000,-1.00000
,,,-7.96359968185,-3.60000,-1.20000
,,,-7.96319961548,-3.60000,-1.20000
,,,-7.96280002594,-3.60000,-1.00000
,,,-7.96239995956,-3.60000,-1.00000
,,,-7.96199989319,-3.40000,-1.00000
,,,-7.96159982681,-3.60000,-1.20000
,,,-7.96119976044,-3.60000,-1.20000
,,,-7.96079969406,-3.60000,-1.20000
,,,-7.96039962769,-3.60000,-1.00000
,,,-7.95999956131,-3.60000,-1.20000
,,,-7.95959997177,-3.60000,-1.20000
,,,-7.95919990540,-3.60000,-1.00000
,,,-7.95879983902,-3.60000,-1.20000
,,,-7.95839977264,-3.60000,-1.00000
,,,-7.95799970627,-3.40000,-1.00000
,,,-7.95759963989,-3.60000,-1.00000
,,,-7.95719957352,-3.60000,-1.20000
,,,-7.95679998398,-3.60000,-1.20000
,,,-7.95639991760,-3.60000,-1.20000
,,,-7.95599985123,-3.60000,-1.20000
,,,-7.95559978485,-3.60000,-1.20000
,,,-7.95519971848,-3.60000,-1.20000
,,,-7.95479965210,-3.60000,-1.00000
,,,-7.95439958572,-3.60000,-1.00000
,,,-7.95399999619,-3.60000,-1.00000
,,,-7.95359992981,-3.60000,-1.20000
,,,-7.95319986343,-3.40000,-1.00000
,,,-7.95279979706,-3.60000,-1.20000
,,,-7.95239973068,-3.60000,-1.20000
,,,-7.95199966431,-3.60000,-1.00000
,,,-7.95159959793,-3.60000,-1.20000
,,,-7.95120000839,-3.60000,-1.00000
,,,-7.95079994202,-3.40000,-1.00000
,,,-7.95039987564,-3.60000,-1.00000
,,,-7.94999980927,-3.60000,-1.00000
,,,-7.94959974289,-3.60000,-1.00000
,,,-7.94919967651,-3.60000,-1.00000
,,,-7.94879961014,-3.60000,-1.00000
,,,-7.94840002060,-3.60000,-1.00000
,,,-7.94799995422,-3.60000,-1.20000
,,,-7.94759988785,-3.60000,-1.20000
,,,-7.94719982147,-3.60000,-1.00000
,,,-7.94679975510,-3.60000,-1.20000
,,,-7.94639968872,-3.60000,-1.00000
,,,-7.94599962234,-3.60000,-1.00000
,,,-7.94560003281,-3.60000,-1.00000
,,,-7.94519996643,-3.40000,-1.20000
,,,-7.94479990005,-3.40000,-1.20000
,,,-7.94439983368,-3.60000,-1.20000
,,,-7.94399976730,-3.60000,-1.20000
,,,-7.94359970093,-3.40000,-1.00000
,,,-7.94319963455,-3.60000,-1.00000
,,,-7.94279956818,-3.60000,-1.00000
,,,-7.94239997864,-3.60000,-1.20000
,,,-7.94199991226,-3.60000,-1.20000
,,,-7.94159984589,-3.60000,-1.00000
,,,-7.94119977951,-3.60000,-1.00000
,,,-7.94079971313,-3.60000,-1.00000
,,,-7.94039964676,-3.60000,-1.20000
,,,-7.93999958038,-3.60000,-1.00000
,,,-7.93959999084,-3.60000,-1.20000
,,,-7.93919992447,-3.60000,-1.20000
,,,-7.93879985809,-3.60000,-1.20000
,,,-7.93839979172,-3.60000,-1.00000
,,,-7.93799972534,-3.60000,-1.00000
,,,-7.93759965897,-3.60000,-1.00000
,,,-7.93719959259,-3.40000,-1.00000
,,,-7.93680000305,-3.60000,-1.00000
,,,-7.93639993668,-3.60000,-1.20000
,,,-7.93599987030,-3.60000,-1.20000
,,,-7.93559980392,-3.60000,-1.20000
,,,-7.93519973755,-3.60000,-1.00000
,,,-7.93479967117,-3.60000,-1.00000
,,,-7.93439960480,-3.60000,-1.00000
,,,-7.93400001526,-3.60000,-1.20000
,,,-7.93359994888,-3.60000,-1.00000
,,,-7.93319988251,-3.60000,-1.20000
,,,-7.93279981613,-3.60000,-1.20000
,,,-7.93239974976,-3.60000,-1.00000
,,,-7.93199968338,-3.60000,-1.20000
,,,-7.93159961700,-3.60000,-1.00000
,,,-7.93120002747,-3.60000,-1.00000
,,,-7.93079996109,-3.60000,-1.20000
,,,-7.93039989471,-3.60000,-1.00000
,,,-7.92999982834,-3.60000,-1.00000
,,,-7.92959976196,-3.40000,-1.20000
,,,-7.92919969559,-3.40000,-1.00000
,,,-7.92879962921,-3.60000,-1.20000
,,,-7.92839956284,-3.60000,-1.20000
,,,-7.92799997330,-3.60000,-1.00000
,,,-7.92759990692,-3.60000,-1.20000
,,,-7.92719984055,-3.60000,-1.00000
,,,-7.92679977417,-3.60000,-1.00000
,,,-7.92639970779,-3.60000,-1.00000
,,,-7.92599964142,-3.60000,-1.20000
,,,-7.92559957504,-3.60000,-1.20000
,,,-7.92519998550,-3.60000,-1.20000
,,,-7.92479991913,-3.60000,-1.20000
,,,-7.92439985275,-3.40000,-1.00000
,,,-7.92399978638,-3.60000,-1.20000
,,,-7.92359972000,-3.60000,-1.00000
,,,-7.92319965363,-3.40000,-1.00000
,,,-7.92279958725,-3.60000,-1.20000
,,,-7.92239999771,-3.60000,-1.00000
,,,-7.92199993134,-3.40000,-1.20000
,,,-7.92159986496,-3.60000,-1.20000
,,,-7.92119979858,-3.60000,-1.00000
,,,-7.92079973221,-3.60000,-1.20000
,,,-7.92039966583,-3.60000,-1.20000
,,,-7.91999959946,-3.60000,-1.20000
,,,-7.91960000992,-3.60000,-1.00000
,,,-7.91919994354,-3.60000,-1.00000
,,,-7.91879987717,-3.60000,-1.00000
,,,-7.91839981079,-3.60000,-1.20000
,,,-7.91799974442,-3.60000,-1.00000
,,,-7.91759967804,-3.60000,-1.20000
,,,-7.91719961166,-3.40000,-1.20000
,,,-7.91680002213,-3.60000,-1.20000
,,,-7.91639995575,-3.60000,-1.20000
,,,-7.91599988937,-3.60000,-1.20000
,,,-7.91559982300,-3.60000,-1.20000
,,,-7.91519975662,-3.60000,-1.00000
,,,-7.91479969025,-3.60000,-1.00000
,,,-7.91439962387,-3.60000,-1.20000
,,,-7.91400003433,-3.60000,-1.20000
,,,-7.91359996796,-3.60000,-1.20000
,,,-7.91319990158,-3.60000,-1.00000
,,,-7.91279983521,-3.60000,-1.00000
,,,-7.91239976883,-3.60000,-1.20000
,,,-7.91199970245,-3.60000,-1.00000
,,,-7.91159963608,-3.60000,-1.20000
,,,-7.91119956970,-3.60000,-1.20000
,,,-7.91079998016,-3.60000,-1.20000
,,,-7.91039991379,-3.60000,-1.20000
,,,-7.90999984741,-3.60000,-1.20000
,,,-7.90959978104,-3.60000,-1.00000
,,,-7.90919971466,-3.60000,-1.20000
,,,-7.90879964828,-3.40000,-1.20000
,,,-7.90839958191,-3.60000,-1.20000
,,,-7.90799999237,-3.60000,-1.00000
,,,-7.90759992599,-3.60000,-1.20000
,,,-7.90719985962,-3.60000,-1.20000
,,,-7.90679979324,-3.60000,-1.20000
,,,-7.90639972687,-3.60000,-1.00000
,,,-7.90599966049,-3.40000,-1.20000
,,,-7.90559959412,-3.60000,-1.00000
,,,-7.90520000458,-3.60000,-1.20000
,,,-7.90479993820,-3.60000,-1.00000
,,,-7.90439987183,-3.60000,-1.20000
,,,-7.90399980545,-3.60000,-1.20000
,,,-7.90359973907,-3.60000,-1.20000
,,,-7.90319967270,-3.60000,-1.00000
,,,-7.90279960632,-3.60000,-1.00000
,,,-7.90240001678,-3.60000,-1.20000
,,,-7.90199995041,-3.60000,-1.00000
,,,-7.90159988403,-3.60000,-1.20000
,,,-7.90119981766,-3.60000,-1.20000
,,,-7.90079975128,-3.60000,-1.20000
,,,-7.90039968491,-3.60000,-1.20000
,,,-7.89999961853,-3.60000,-1.20000
,,,-7.89960002899,-3.60000,-1.20000
,,,-7.89919996262,-3.60000,-1.00000
,,,-7.89879989624,-3.60000,-1.20000
,,,-7.89839982986,-3.60000,-1.20000
,,,-7.89799976349,-3.60000,-1.00000
,,,-7.89759969711,-3.60000,-1.20000
,,,-7.89719963074,-3.60000,-1.20000
,,,-7.89679956436,-3.60000,-1.20000
,,,-7.89639997482,-3.60000,-1.00000
,,,-7.89599990845,-3.60000,-1.20000
,,,-7.89559984207,-3.60000,-1.00000
,,,-7.89519977570,-3.60000,-1.20000
,,,-7.89479970932,-3.60000,-1.20000
,,,-7.89439964294,-3.60000,-1.20000
,,,-7.89399957657,-3.40000,-1.00000
,,,-7.89359998703,-3.60000,-1.00000
,,,-7.89319992065,-3.60000,-1.20000
,,,-7.89279985428,-3.60000,-1.20000
,,,-7.89239978790,-3.60000,-1.20000
,,,-7.89199972153,-3.60000,-1.00000
,,,-7.89159965515,-3.40000,-1.20000
,,,-7.89119958878,-3.60000,-1.00000
,,,-7.89079999924,-3.60000,-1.00000
,,,-7.89039993286,-3.60000,-1.00000
,,,-7.88999986649,-3.60000,-1.20000
,,,-7.88959980011,-3.60000,-1.20000
,,,-7.88919973373,-3.40000,-1.20000
,,,-7.88879966736,-3.60000,-1.00000
,,,-7.88839960098,-3.60000,-1.00000
,,,-7.88800001144,-3.60000,-1.20000
,,,-7.88759994507,-3.60000,-1.20000
,,,-7.88719987869,-3.60000,-1.20000
,,,-7.88679981232,-3.60000,-1.00000
,,,-7.88639974594,-3.60000,-1.00000
,,,-7.88599967957,-3.60000,-1.20000
,,,-7.88559961319,-3.60000,-1.20000
,,,-7.88520002365,-3.60000,-1.20000
,,,-7.88479995728,-3.60000,-1.20000
,,,-7.88439989090,-3.60000,-1.20000
,,,-7.88399982452,-3.60000,-1.20000
,,,-7.88359975815,-3.60000,-1.20000
,,,-7.88319969177,-3.60000,-1.00000
,,,-7.88279962540,-3.60000,-1.00000
,,,-7.88240003586,-3.60000,-1.20000
,,,-7.88199996948,-3.60000,-1.20000
,,,-7.88159990311,-3.60000,-1.00000
,,,-7.88119983673,-3.60000,-1.00000
,,,-7.88079977036,-3.60000,-1.00000
,,,-7.88039970398,-3.60000,-1.00000
,,,-7.87999963760,-3.60000,-1.20000
,,,-7.87959957123,-3.60000,-1.00000
,,,-7.87919998169,-3.60000,-1.20000
,,,-7.87879991531,-3.60000,-1.00000
,,,-7.87839984894,-3.60000,-1.20000
,,,-7.87799978256,-3.60000,-1.20000
,,,-7.87759971619,-3.60000,-1.00000
,,,-7.87719964981,-3.60000,-1.00000
,,,-7.87679958344,-3.60000,-1.20000
,,,-7.87639999390,-3.60000,-1.20000
,,,-7.87599992752,-3.60000,-1.20000
,,,-7.87559986115,-3.60000,-1.20000
,,,-7.87519979477,-3.60000,-1.00000
,,,-7.87479972839,-3.60000,-1.00000
,,,-7.87439966202,-3.60000,-1.20000
,,,-7.87399959564,-3.60000,-1.20000
,,,-7.87360000610,-3.60000,-1.20000
,,,-7.87319993973,-3.60000,-1.00000
,,,-7.87279987335,-3.60000,-1.20000
,,,-7.87239980698,-3.60000,-1.00000
,,,-7.87199974060,-3.60000,-1.20000
,,,-7.87159967422,-3.60000,-1.00000
,,,-7.87119960785,-3.60000,-1.00000
,,,-7.87080001831,-3.60000,-1.20000
,,,-7.87039995193,-3.60000,-1.00000
,,,-7.86999988556,-3.60000,-1.20000
,,,-7.86959981918,-3.60000,-1.20000
,,,-7.86919975281,-3.60000,-1.00000
,,,-7.86879968643,-3.60000,-1.20000
,,,-7.86839962006,-3.60000,-1.00000
,,,-7.86800003052,-3.60000,-1.20000
,,,-7.86759996414,-3.60000,-1.20000
,,,-7.86719989777,-3.60000,-1.20000
,,,-7.86679983139,-3.60000,-1.20000
,,,-7.86639976501,-3.60000,-1.20000
,,,-7.86599969864,-3.60000,-1.20000
,,,-7.86559963226,-3.60000,-1.00000
,,,-7.86519956589,-3.60000,-1.20000
,,,-7.86479997635,-3.60000,-1.20000
,,,-7.86439990997,-3.60000,-1.20000
,,,-7.86399984360,-3.60000,-1.20000
,,,-7.86359977722,-3.60000,-1.00000
,,,-7.86319971085,-3.60000,-1.20000
,,,-7.86279964447,-3.60000,-1.20000
,,,-7.86239957809,-3.40000,-1.00000
,,,-7.86199998856,-3.40000,-1.20000
,,,-7.86159992218,-3.60000,-1.20000
,,,-7.86119985580,-3.60000,-1.00000
,,,-7.86079978943,-3.60000,-1.20000
,,,-7.86039972305,-3.40000,-1.20000
,,,-7.85999965668,-3.60000,-1.00000
,,,-7.85959959030,-3.60000,-1.20000
,,,-7.85920000076,-3.60000,-1.20000
,,,-7.85879993439,-3.60000,-1.20000
,,,-7.85839986801,-3.60000,-1.20000
,,,-7.85799980164,-3.60000,-1.20000
,,,-7.85759973526,-3.60000,-1.20000
,,,-7.85719966888,-3.60000,-1.20000
,,,-7.85679960251,-3.60000,-1.00000
,,,-7.85640001297,-3.60000,-1.00000
,,,-7.85599994659,-3.40000,-1.20000
,,,-7.85559988022,-3.60000,-1.20000
,,,-7.85519981384,-3.60000,-1.00000
,,,-7.85479974747,-3.60000,-1.00000
,,,-7.85439968109,-3.60000,-1.00000
,,,-7.85399961472,-3.60000,-1.00000
,,,-7.85360002518,-3.60000,-1.00000
,,,-7.85319995880,-3.60000,-1.20000
,,,-7.85279989243,-3.60000,-1.20000
,,,-7.85239982605,-3.60000,-1.20000
,,,-7.85199975967,-3.60000,-1.00000
,,,-7.85159969330,-3.60000,-1.00000
,,,-7.85119962692,-3.60000,-1.20000
,,,-7.85080003738,-3.40000,-1.20000
,,,-7.85039997101,-3.60000,-1.20000
,,,-7.84999990463,-3.60000,-1.00000
,,,-7.84959983826,-3.60000,-1.20000
,,,-7.84919977188,-3.60000,-1.20000
,,,-7.84879970551,-3.60000,-1.00000
,,,-7.84839963913,-3.60000,-1.00000
,,,-7.84799957275,-3.60000,-1.00000
,,,-7.84759998322,-3.60000,-1.00000
,,,-7.84719991684,-3.40000,-1.20000
,,,-7.84679985046,-3.60000,-1.20000
,,,-7.84639978409,-3.60000,-1.00000
,,,-7.84599971771,-3.60000,-1.20000
,,,-7.84559965134,-3.60000,-1.20000
,,,-7.84519958496,-3.60000,-1.00000
,,,-7.84479999542,-3.60000,-1.00000
,,,-7.84439992905,-3.60000,-1.00000
,,,-7.84399986267,-3.60000,-1.20000
,,,-7.84359979630,-3.40000,-1.20000
,,,-7.84319972992,-3.60000,-1.00000
,,,-7.84279966354,-3.60000,-1.00000
,,,-7.84239959717,-3.60000,-1.20000
,,,-7.84200000763,-3.60000,-1.00000
,,,-7.84159994125,-3.60000,-1.20000
,,,-7.84119987488,-3.60000,-1.20000
,,,-7.84079980850,-3.60000,-1.00000
,,,-7.84039974213,-3.40000,-1.00000
,,,-7.83999967575,-3.60000,-1.20000
,,,-7.83959960938,-3.60000,-1.00000
,,,-7.83920001984,-3.60000,-1.00000
,,,-7.83879995346,-3.60000,-1.00000
,,,-7.83839988708,-3.60000,-1.20000
,,,-7.83799982071,-3.40000,-1.20000
,,,-7.83759975433,-3.60000,-1.00000
,,,-7.83719968796,-3.60000,-1.00000
,,,-7.83679962158,-3.60000,-1.00000
,,,-7.83640003204,-3.40000,-1.20000
,,,-7.83599996567,-3.60000,-1.00000
,,,-7.83559989929,-3.60000,-1.20000
,,,-7.83519983292,-3.60000,-1.00000
,,,-7.83479976654,-3.60000,-1.00000
,,,-7.83439970016,-3.60000,-1.00000
,,,-7.83399963379,-3.60000,-1.20000
,,,-7.83359956741,-3.60000,-1.20000
,,,-7.83319997787,-3.60000,-1.20000
,,,-7.83279991150,-3.60000,-1.20000
,,,-7.83239984512,-3.60000,-1.20000
,,,-7.83199977875,-3.60000,-1.20000
,,,-7.83159971237,-3.60000,-1.20000
,,,-7.83119964600,-3.60000,-1.20000
,,,-7.83079957962,-3.60000,-1.20000
,,,-7.83039999008,-3.60000,-1.00000
,,,-7.82999992371,-3.60000,-1.00000
,,,-7.82959985733,-3.60000,-1.00000
,,,-7.82919979095,-3.60000,-1.20000
,,,-7.82879972458,-3.60000,-1.20000
,,,-7.82839965820,-3.60000,-1.20000
,,,-7.82799959183,-3.60000,-1.20000
,,,-7.82760000229,-3.60000,-1.00000
,,,-7.82719993591,-3.60000,-1.00000
,,,-7.82679986954,-3.60000,-1.00000
,,,-7.82639980316,-3.60000,-1.20000
,,,-7.82599973679,-3.60000,-1.20000
,,,-7.82559967041,-3.60000,-1.20000
,,,-7.82519960403,-3.60000,-1.20000
,,,-7.82480001450,-3.60000,-1.20000
,,,-7.82439994812,-3.40000,-1.20000
,,,-7.82399988174,-3.60000,-1.00000
,,,-7.82359981537,-3.60000,-1.00000
,,,-7.82319974899,-3.60000,-1.20000
,,,-7.82279968262,-3.60000,-1.00000
,,,-7.82239961624,-3.60000,-1.20000
,,,-7.82200002670,-3.60000,-1.20000
,,,-7.82159996033,-3.60000,-1.00000
,,,-7.82119989395,-3.40000,-1.00000
,,,-7.82079982758,-3.60000,-1.00000
,,,-7.82039976120,-3.40000,-1.20000
,,,-7.81999969482,-3.60000,-1.20000
,,,-7.81959962845,-3.60000,-1.20000
,,,-7.81920003891,-3.60000,-1.00000
,,,-7.81879997253,-3.60000,-1.20000
,,,-7.81839990616,-3.60000,-1.20000
,,,-7.81799983978,-3.40000,-1.20000
,,,-7.81759977341,-3.60000,-1.00000
,,,-7.81719970703,-3.40000,-1.00000
,,,-7.81679964066,-3.60000,-1.20000
,,,-7.81639957428,-3.60000,-1.20000
,,,-7.81599998474,-3.60000,-1.20000
,,,-7.81559991837,-3.60000,-1.00000
,,,-7.81519985199,-3.60000,-1.20000
,,,-7.81479978561,-3.60000,-1.20000
,,,-7.81439971924,-3.60000,-1.20000
,,,-7.81399965286,-3.40000,-1.00000
,,,-7.81359958649,-3.60000,-1.00000
,,,-7.81319999695,-3.60000,-1.20000
,,,-7.81279993057,-3.60000,-1.20000
,,,-7.81239986420,-3.60000,-1.20000
,,,-7.81199979782,-3.60000,-1.00000
,,,-7.81159973145,-3.60000,-1.20000
,,,-7.81119966507,-3.60000,-1.00000
,,,-7.81079959869,-3.60000,-1.20000
,,,-7.81040000916,-3.60000,-1.00000
,,,-7.80999994278,-3.60000,-1.20000
,,,-7.80959987640,-3.60000,-1.00000
,,,-7.80919981003,-3.60000,-1.20000
,,,-7.80879974365,-3.60000,-1.00000
,,,-7.80839967728,-3.60000,-1.20000
,,,-7.80799961090,-3.60000,-1.20000
,,,-7.80760002136,-3.60000,-1.20000
,,,-7.80719995499,-3.60000,-1.00000
,,,-7.80679988861,-3.40000,-1.20000
,,,-7.80639982224,-3.60000,-1.20000
,,,-7.80599975586,-3.40000,-1.20000
,,,-7.80559968948,-3.60000,-1.00000
,,,-7.80519962311,-3.60000,-1.20000
,,,-7.80480003357,-3.60000,-1.00000
,,,-7.80439996719,-3.60000,-1.20000
,,,-7.80399990082,-3.60000,-1.20000
,,,-7.80359983444,-3.60000,-1.00000
,,,-7.80319976807,-3.60000,-1.20000
,,,-7.80279970169,-3.60000,-1.20000
,,,-7.80239963531,-3.60000,-1.20000
,,,-7.80199956894,-3.60000,-1.00000
,,,-7.80159997940,-3.60000,-1.00000
,,,-7.80119991302,-3.60000,-1.20000
,,,-7.80079984665,-3.60000,-1.00000
,,,-7.80039978027,-3.60000,-1.00000
,,,-7.79999971390,-3.60000,-1.20000
,,,-7.79959964752,-3.60000,-1.20000
,,,-7.79919958115,-3.60000,-1.20000
,,,-7.79879999161,-3.60000,-1.00000
,,,-7.79839992523,-3.60000,-1.20000
,,,-7.79799985886,-3.60000,-1.20000
,,,-7.79759979248,-3.60000,-1.20000
,,,-7.79719972610,-3.40000,-1.20000
,,,-7.79679965973,-3.60000,-1.20000
,,,-7.79639959335,-3.60000,-1.00000
,,,-7.79600000381,-3.40000,-1.20000
,,,-7.79559993744,-3.60000,-1.20000
,,,-7.79519987106,-3.60000,-1.20000
,,,-7.79479980469,-3.60000,-1.20000
,,,-7.79439973831,-3.60000,-1.00000
,,,-7.79399967194,-3.60000,-1.00000
,,,-7.79359960556,-3.40000,-1.20000
,,,-7.79320001602,-3.60000,-1.20000
,,,-7.79279994965,-3.60000,-1.20000
,,,-7.79239988327,-3.40000,-1.20000
,,,-7.79199981689,-3.60000,-1.20000
,,,-7.79159975052,-3.40000,-1.20000
,,,-7.79119968414,-3.60000,-1.20000
,,,-7.79079961777,-3.60000,-1.20000
,,,-7.79040002823,-3.60000,-1.20000
,,,-7.78999996185,-3.40000,-1.20000
,,,-7.78959989548,-3.60000,-1.00000
,,,-7.78919982910,-3.60000,-1.20000
,,,-7.78879976273,-3.60000,-1.20000
,,,-7.78839969635,-3.60000,-1.20000
,,,-7.78799962997,-3.60000,-1.20000
,,,-7.78760004044,-3.60000,-1.00000
,,,-7.78719997406,-3.60000,-1.20000
,,,-7.78679990768,-3.60000,-1.20000
,,,-7.78639984131,-3.60000,-1.00000
,,,-7.78599977493,-3.60000,-1.00000
,,,-7.78559970856,-3.60000,-1.00000
,,,-7.78519964218,-3.60000,-1.20000
,,,-7.78479957581,-3.60000,-1.20000
,,,-7.78439998627,-3.40000,-1.20000
,,,-7.78399991989,-3.60000,-1.00000
,,,-7.78359985352,-3.60000,-1.00000
,,,-7.78319978714,-3.60000,-1.00000
,,,-7.78279972076,-3.60000,-1.20000
,,,-7.78239965439,-3.60000,-1.20000
,,,-7.78199958801,-3.60000,-1.20000
,,,-7.78159999847,-3.60000,-1.00000
,,,-7.78119993210,-3.60000,-1.20000
,,,-7.78079986572,-3.40000,-1.00000
,,,-7.78039979935,-3.60000,-1.20000
,,,-7.77999973297,-3.40000,-1.20000
,,,-7.77959966660,-3.60000,-1.20000
,,,-7.77919960022,-3.60000,-1.20000
,,,-7.77880001068,-3.40000,-1.20000
,,,-7.77839994431,-3.60000,-1.20000
,,,-7.77799987793,-3.60000,-1.20000
,,,-7.77759981155,-3.60000,-1.20000
,,,-7.77719974518,-3.60000,-1.20000
,,,-7.77679967880,-3.60000,-1.20000
,,,-7.77639961243,-3.60000,-1.20000
,,,-7.77600002289,-3.60000,-1.00000
,,,-7.77559995651,-3.60000,-1.20000
,,,-7.77519989014,-3.60000,-1.20000
,,,-7.77479982376,-3.60000,-1.20000
,,,-7.77439975739,-3.60000,-1.20000
,,,-7.77399969101,-3.60000,-1.00000
,,,-7.77359962463,-3.60000,-1.20000
,,,-7.77320003510,-3.60000,-1.20000
,,,-7.77279996872,-3.60000,-1.00000
,,,-7.77239990234,-3.60000,-1.20000
,,,-7.77199983597,-3.60000,-1.00000
,,,-7.77159976959,-3.60000,-1.20000
,,,-7.77119970322,-3.60000,-1.20000
,,,-7.77079963684,-3.60000,-1.20000
,,,-7.77039957047,-3.80000,-1.20000
,,,-7.76999998093,-3.40000,-1.20000
,,,-7.76959991455,-3.60000,-1.20000
,,,-7.76919984818,-3.60000,-1.20000
,,,-7.76879978180,-3.60000,-1.20000
,,,-7.76839971542,-3.60000,-1.00000
,,,-7.76799964905,-3.60000,-1.20000
,,,-7.76759958267,-3.60000,-1.20000
,,,-7.76719999313,-3.60000,-1.00000
,,,-7.76679992676,-3.60000,-1.20000
,,,-7.76639986038,-3.60000,-1.20000
,,,-7.76599979401,-3.60000,-1.20000
,,,-7.76559972763,-3.60000,-1.20000
,,,-7.76519966125,-3.60000,-1.00000
,,,-7.76479959488,-3.60000,-1.20000
,,,-7.76440000534,-3.40000,-1.00000
,,,-7.76399993896,-3.60000,-1.20000
,,,-7.76359987259,-3.60000,-1.20000
,,,-7.76319980621,-3.60000,-1.20000
,,,-7.76279973984,-3.60000,-1.20000
,,,-7.76239967346,-3.60000,-1.00000
,,,-7.76199960709,-3.60000,-1.20000
,,,-7.76160001755,-3.60000,-1.20000
,,,-7.76119995117,-3.40000,-1.00000
,,,-7.76079988480,-3.60000,-1.00000
,,,-7.76039981842,-3.60000,-1.20000
