=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.09.29 16:41:59 =~=~=~=~=~=~=~=~=~=~=~=
 741, 71
137, 77
137, 78
136, 68
136, 74
136, 80
136, 75
135, 71
13139, 76
138, 79
138, 73
138, 73
138, 81
137, 75
137, 71
137, 77
137, 78
136, 68
136, 74
136, 80
136, 75
135, 71
13ý0, 4
0, 4
0, 4
0, 4
0, 4
0, 4
0, 4
0, 3
0, 4
0, 4
0, 4
0, 4
0, 5
0, 4
0, 4
0, 3
1, 3
1, 4
1, 3
1, 4
1, 3
1, 4
2, 4
2, 4
2, 5
2, 3
2, 5
2, 3
3, 3
3, 3
3, 4
3, 2
3, 4
3, 2
4, 3
4, 3
4, 3
4, 3
4, 1
4, 3
5, 1
5, 3
5, 0
5, 3
5, 0
5, 4
6, 0
6, 1
6, 0
6, 3
6, 0
6, 3
7, 0
7, 1
7, 3
7, 2
7, 3
7, 1
8, 2
8, 0
8, 2
8, 1
8, 3
8, 0
9, 3
9, 0
9, 2
9, 0
9, 1
9, 0
10, 0
10, 0
10, 1
10, 0
10, 1
11, 0
11, 3
11, 0
11, 7
11, 0
12, 3
12, 0
12, 2
12, 0
12, 0
13, 0
13, 1
13, 0
13, 0
13, 8
14, 0
14, 8
14, 0
14, 5
14, 0
15, 2
15, 0
15, 0
15, 3
15, 0
16, 13
16, 0
16, 5
16, 0
16, 3
17, 0
17, 2
17, 4
17, 1
17, 14
18, 0
18, 8
18, 0
18, 4
18, 0
19, 1
19, 24
19, 0
19, 10
19, 0
20, 6
20, 0
20, 2
20, 28
20, 0
21, 15
21, 0
21, 7
21, 0
21, 2
22, 30
22, 0
22, 18
22, 0
22, 6
23, 0
23, 4
23, 30
23, 0
23, 17
24, 0
24, 9
24, 0
24, 6
24, 31
25, 0
25, 22
25, 0
25, 10
25, 25
26, 1
26, 25
26, 0
26, 14
26, 5
27, 5
27, 34
27, 0
27, 21
27, 0
28, 12
28, 37
28, 1
28, 25
28, 0
29, 15
29, 46
29, 1
29, 26
29, 0
30, 17
30, 39
30, 2
30, 32
30, 0
31, 20
31, 32
31, 5
31, 35
31, 0
32, 22
32, 27
32, 7
32, 39
33, 1
33, 25
33, 6
33, 13
33, 41
34, 2
34, 29
34, 3
34, 16
34, 46
35, 3
35, 33
35, 4
35, 20
35, 49
36, 5
36, 36
36, 0
36, 22
36, 53
37, 7
37, 40
37, 1
37, 25
37, 55
38, 10
38, 37
38, 16
38, 18
39, 47
39, 4
39, 33
39, 42
40, 16
40, 44
40, 2
40, 28
40, 61
41, 13
41, 41
41, 22
41, 21
42, 49
42, 6
42, 38
42, 46
43, 20
43, 46
43, 6
43, 36
43, 57
44, 18
44, 43
44, 28
44, 26
45, 48
45, 11
45, 37
45, 51
46, 19
46, 42
46, 39
46, 29
47, 47
47, 12
47, 37
47, 52
48, 23
48, 43
48, 44
48, 30
49, 46
49, 14
49, 39
49, 49
50, 24
50, 43
50, 48
50, 31
51, 46
51, 17
51, 39
51, 49
52, 27
52, 42
52, 50
52, 33
53, 46
53, 34
53, 39
53, 49
54, 30
54, 43
54, 51
54, 35
55, 47
55, 42
55, 40
55, 49
56, 33
56, 44
56, 54
56, 36
57, 47
57, 46
57, 41
57, 50
58, 34
58, 45
58, 56
58, 37
59, 48
59, 49
59, 42
59, 51
60, 35
60, 47
60, 58
60, 39
61, 49
61, 52
61, 44
61, 51
62, 58
62, 46
62, 55
62, 41
63, 50
63, 55
63, 43
63, 51
64, 47
64, 48
64, 55
64, 43
65, 51
65, 55
65, 46
65, 52
66, 50
66, 48
66, 55
66, 42
67, 52
67, 57
67, 46
67, 53
68, 52
68, 49
68, 55
68, 44
69, 52
69, 59
69, 46
69, 53
70, 55
70, 50
70, 55
70, 44
71, 52
71, 60
71, 47
71, 54
72, 56
72, 49
72, 57
72, 67
73, 52
73, 62
73, 48
73, 55
74, 58
74, 50
74, 58
74, 53
75, 54
75, 63
75, 48
75, 55
76, 59
76, 52
76, 57
76, 55
77, 54
77, 59
77, 49
77, 56
78, 61
78, 52
78, 57
78, 57
79, 53
79, 61
79, 48
79, 56
80, 61
80, 52
80, 59
80, 58
81, 54
81, 61
81, 49
81, 57
82, 63
82, 53
82, 60
82, 61
83, 56
83, 62
83, 46
83, 57
84, 64
84, 52
84, 59
84, 63
85, 55
85, 61
85, 57
85, 58
86, 66
86, 54
86, 60
86, 63
87, 56
87, 63
87, 59
87, 58
88, 68
88, 55
88, 60
88, 64
89, 56
89, 63
89, 60
89, 58
90, 68
90, 53
90, 60
90, 66
91, 57
91, 63
91, 62
91, 58
92, 69
92, 55
92, 60
92, 65
93, 56
93, 64
93, 64
93, 60
94, 68
94, 61
94, 61
94, 67
95, 58
95, 64
95, 65
95, 59
96, 67
96, 60
96, 61
96, 68
97, 57
97, 64
97, 65
97, 60
98, 65
98, 63
98, 62
98, 70
99, 57
99, 65
