0, 723
0, 686
0, 639
0, 593
0, 551
0, 514
0, 480
0, 450
0, 425
0, 402
0, 383
0, 366
0, 350
0, 338
0, 326
0, 316
0, 307
0, 299
0, 293
0, 287
0, 282
0, 279
0, 274
0, 271
0, 263
0, 267
0, 263
0, 261
0, 259
0, 257
0, 256
0, 255
0, 254
0, 253
0, 251
0, 252
0, 250
0, 252
0, 251
0, 250
0, 249
0, 248
0, 249
0, 249
0, 248
0, 248
0, 248
0, 247
1, 250
1, 248
1, 249
1, 246
1, 249
1, 249
1, 248
1, 248
1, 248
1, 250
1, 248
1, 249
1, 249
1, 246
1, 248
1, 248
1, 250
1, 249
1, 248
1, 249
1, 247
1, 249
1, 248
1, 249
1, 248
1, 249
1, 249
1, 253
1, 248
1, 249
1, 246
1, 250
1, 249
1, 249
1, 249
1, 248
1, 249
1, 249
1, 248
1, 248
1, 247
1, 249
1, 249
1, 250
1, 249
1, 250
1, 249
1, 249
2, 249
2, 249
2, 250
2, 250
2, 250
2, 249
2, 253
2, 249
2, 251
2, 246
2, 251
2, 251
2, 251
2, 250
2, 250
2, 250
2, 250
2, 250
2, 251
2, 250
2, 251
2, 251
2, 251
2, 252
2, 251
2, 251
2, 251
2, 250
2, 250
2, 251
2, 250
2, 251
2, 251
2, 252
2, 250
2, 251
2, 251
2, 251
2, 250
2, 249
2, 250
2, 250
2, 249
2, 250
2, 250
2, 251
2, 251
2, 250
3, 251
3, 247
3, 251
3, 251
3, 252
3, 251
3, 252
3, 251
3, 252
3, 251
3, 252
3, 251
3, 252
3, 251
3, 253
3, 250
3, 252
3, 252
3, 252
3, 252
3, 253
3, 252
3, 252
3, 253
3, 252
3, 254
3, 252
3, 254
3, 248
3, 254
3, 254
3, 252
3, 252
3, 252
3, 253
3, 253
3, 253
3, 251
3, 251
3, 253
3, 253
3, 251
3, 253
3, 254
3, 252
3, 251
3, 253
3, 253
4, 252
4, 253
4, 253
4, 252
4, 253
4, 253
4, 255
4, 252
4, 253
4, 254
4, 252
4, 255
4, 254
4, 254
4, 254
4, 254
4, 254
4, 255
4, 254
4, 254
4, 250
4, 255
4, 255
4, 258
4, 255
4, 254
4, 254
4, 255
4, 255
4, 254
4, 254
4, 254
4, 254
4, 256
4, 255
4, 254
4, 253
4, 253
4, 253
4, 253
4, 253
4, 254
4, 254
4, 254
4, 257
4, 254
4, 256
4, 251
5, 255
5, 254
5, 255
5, 255
5, 254
