Record Length,40000,,Source,CH1,CH2
,,,-0.85189998150,-1.52000,-1.92000
,,,-0.85179996490,-1.52000,-1.88000
,,,-0.85170000792,-1.48000,-1.92000
,,,-0.85159999132,-1.48000,-1.92000
,,,-0.85149997473,-1.48000,-1.88000
,,,-0.85139995813,-1.48000,-1.92000
,,,-0.85130000114,-1.48000,-1.92000
,,,-0.85119998455,-1.44000,-1.96000
,,,-0.85109996796,-1.48000,-1.96000
,,,-0.85099995136,-1.48000,-1.92000
,,,-0.85089999437,-1.48000,-1.88000
,,,-0.85079997778,-1.48000,-1.88000
,,,-0.85069996119,-1.48000,-1.92000
,,,-0.85060000420,-1.48000,-1.92000
,,,-0.85049998760,-1.48000,-1.92000
,,,-0.85039997101,-1.48000,-1.92000
,,,-0.85029995441,-1.52000,-1.92000
,,,-0.85019999743,-1.48000,-1.92000
,,,-0.85009998083,-1.48000,-1.88000
,,,-0.84999996424,-1.52000,-1.88000
,,,-0.84990000725,-1.48000,-1.92000
,,,-0.84979999065,-1.48000,-1.92000
,,,-0.84969997406,-1.48000,-1.92000
,,,-0.84959995747,-1.48000,-1.88000
,,,-0.84950000048,-1.48000,-1.96000
,,,-0.84939998388,-1.48000,-1.88000
,,,-0.84929996729,-1.48000,-1.92000
,,,-0.84919995070,-1.48000,-1.92000
,,,-0.84909999371,-1.52000,-1.92000
,,,-0.84899997711,-1.48000,-1.92000
,,,-0.84889996052,-1.52000,-1.92000
,,,-0.84880000353,-1.48000,-1.92000
,,,-0.84869998693,-1.48000,-1.88000
,,,-0.84859997034,-1.48000,-1.88000
,,,-0.84849995375,-1.48000,-1.88000
,,,-0.84839999676,-1.48000,-1.92000
,,,-0.84829998016,-1.52000,-1.96000
,,,-0.84819996357,-1.48000,-1.92000
,,,-0.84810000658,-1.52000,-2.00000
,,,-0.84799998999,-1.48000,-1.84000
,,,-0.84789997339,-1.52000,-1.92000
,,,-0.84779995680,-1.48000,-1.96000
,,,-0.84769999981,-1.52000,-1.92000
,,,-0.84759998322,-1.48000,-2.00000
,,,-0.84749996662,-1.52000,-1.88000
,,,-0.84739995003,-1.52000,-1.96000
,,,-0.84729999304,-1.52000,-1.92000
,,,-0.84719997644,-1.52000,-1.84000
,,,-0.84709995985,-1.48000,-1.92000
,,,-0.84700000286,-1.52000,-1.88000
,,,-0.84689998627,-1.48000,-1.96000
,,,-0.84679996967,-1.52000,-1.96000
,,,-0.84669995308,-1.52000,-1.92000
,,,-0.84659999609,-1.52000,-1.92000
,,,-0.84649997950,-1.52000,-1.88000
,,,-0.84639996290,-1.48000,-1.92000
,,,-0.84630000591,-1.44000,-1.92000
,,,-0.84619998932,-1.48000,-1.92000
,,,-0.84609997272,-1.48000,-1.96000
,,,-0.84599995613,-1.52000,-1.92000
,,,-0.84589999914,-1.52000,-1.96000
,,,-0.84579998255,-1.48000,-1.88000
,,,-0.84569996595,-1.48000,-1.92000
,,,-0.84559994936,-1.52000,-1.92000
,,,-0.84549999237,-1.48000,-1.92000
,,,-0.84539997578,-1.52000,-1.92000
,,,-0.84529995918,-1.52000,-1.96000
,,,-0.84520000219,-1.48000,-1.92000
,,,-0.84509998560,-1.52000,-1.92000
,,,-0.84499996901,-1.52000,-1.88000
,,,-0.84489995241,-1.48000,-1.92000
,,,-0.84479999542,-1.48000,-1.92000
,,,-0.84469997883,-1.48000,-1.92000
,,,-0.84459996223,-1.48000,-1.92000
,,,-0.84450000525,-1.52000,-1.92000
,,,-0.84439998865,-1.52000,-1.88000
,,,-0.84429997206,-1.48000,-1.92000
,,,-0.84419995546,-1.48000,-1.64000
,,,-0.84409999847,-1.52000,-1.92000
,,,-0.84399998188,-1.48000,-1.92000
,,,-0.84389996529,-1.52000,-1.92000
,,,-0.84380000830,-1.48000,-1.96000
,,,-0.84369999170,-1.48000,-1.92000
,,,-0.84359997511,-1.52000,-1.92000
,,,-0.84349995852,-1.52000,-1.92000
,,,-0.84340000153,-1.52000,-1.92000
,,,-0.84329998493,-1.52000,-1.96000
,,,-0.84319996834,-1.48000,-1.96000
,,,-0.84309995174,-1.52000,-1.92000
,,,-0.84299999475,-1.52000,-1.92000
,,,-0.84289997816,-1.52000,-1.96000
,,,-0.84279996157,-1.52000,-1.88000
,,,-0.84270000458,-1.52000,-1.88000
,,,-0.84259998798,-1.52000,-1.96000
,,,-0.84249997139,-1.52000,-1.92000
,,,-0.84239995480,-1.52000,-1.96000
,,,-0.84229999781,-1.52000,-1.96000
,,,-0.84219998121,-1.52000,-1.92000
,,,-0.84209996462,-1.48000,-1.88000
,,,-0.84200000763,-1.48000,-1.92000
,,,-0.84189999104,-1.48000,-1.92000
,,,-0.84179997444,-1.52000,-1.92000
,,,-0.84169995785,-1.52000,-1.92000
,,,-0.84160000086,-1.52000,-1.96000
,,,-0.84149998426,-1.52000,-1.92000
,,,-0.84139996767,-1.52000,-1.92000
,,,-0.84129995108,-1.52000,-1.92000
,,,-0.84119999409,-1.52000,-1.92000
,,,-0.84109997749,-1.52000,-1.92000
,,,-0.84099996090,-1.52000,-1.96000
,,,-0.84090000391,-1.48000,-1.96000
,,,-0.84079998732,-1.52000,-1.92000
,,,-0.84069997072,-1.52000,-1.96000
,,,-0.84059995413,-1.52000,-1.92000
,,,-0.84049999714,-1.52000,-1.92000
,,,-0.84039998055,-1.48000,-1.96000
,,,-0.84029996395,-1.52000,-1.96000
,,,-0.84020000696,-1.52000,-1.92000
,,,-0.84009999037,-1.52000,-2.00000
,,,-0.83999997377,-1.48000,-1.88000
,,,-0.83989995718,-1.48000,-1.92000
,,,-0.83980000019,-1.52000,-1.92000
,,,-0.83969998360,-1.52000,-1.88000
,,,-0.83959996700,-1.52000,-2.00000
,,,-0.83949995041,-1.52000,-1.88000
,,,-0.83939999342,-1.52000,-1.96000
,,,-0.83929997683,-1.52000,-1.96000
,,,-0.83919996023,-1.52000,-1.88000
,,,-0.83910000324,-1.52000,-1.92000
,,,-0.83899998665,-1.52000,-1.88000
,,,-0.83889997005,-1.52000,-1.96000
,,,-0.83879995346,-1.52000,-1.96000
,,,-0.83869999647,-1.52000,-1.92000
,,,-0.83859997988,-1.52000,-1.96000
,,,-0.83849996328,-1.48000,-1.92000
,,,-0.83840000629,-1.52000,-1.92000
,,,-0.83829998970,-1.48000,-1.96000
,,,-0.83819997311,-1.52000,-1.92000
,,,-0.83809995651,-1.52000,-1.96000
,,,-0.83799999952,-1.52000,-1.96000
,,,-0.83789998293,-1.48000,-1.96000
,,,-0.83779996634,-1.52000,-1.92000
,,,-0.83769994974,-1.52000,-1.92000
,,,-0.83759999275,-1.52000,-1.96000
,,,-0.83749997616,-1.52000,-1.88000
,,,-0.83739995956,-1.52000,-1.96000
,,,-0.83730000257,-1.52000,-1.96000
,,,-0.83719998598,-1.52000,-1.96000
,,,-0.83709996939,-1.52000,-1.96000
,,,-0.83699995279,-1.52000,-1.92000
,,,-0.83689999580,-1.52000,-1.92000
,,,-0.83679997921,-1.52000,-1.96000
,,,-0.83669996262,-1.52000,-1.96000
,,,-0.83660000563,-1.52000,-1.96000
,,,-0.83649998903,-1.52000,-1.96000
,,,-0.83639997244,-1.52000,-1.92000
,,,-0.83629995584,-1.52000,-1.96000
,,,-0.83619999886,-1.52000,-1.92000
,,,-0.83609998226,-1.52000,-1.96000
,,,-0.83599996567,-1.48000,-1.92000
,,,-0.83590000868,-1.52000,-1.96000
,,,-0.83579999208,-1.52000,-2.00000
,,,-0.83569997549,-1.52000,-1.96000
,,,-0.83559995890,-1.52000,-1.92000
,,,-0.83550000191,-1.52000,-1.92000
,,,-0.83539998531,-1.48000,-1.92000
,,,-0.83529996872,-1.48000,-1.96000
,,,-0.83519995213,-1.52000,-1.92000
,,,-0.83509999514,-1.48000,-1.96000
,,,-0.83499997854,-1.52000,-1.96000
,,,-0.83489996195,-1.52000,-1.96000
,,,-0.83480000496,-1.48000,-1.92000
,,,-0.83469998837,-1.52000,-1.88000
,,,-0.83459997177,-1.52000,-1.96000
,,,-0.83449995518,-1.52000,-1.96000
,,,-0.83439999819,-1.52000,-1.96000
,,,-0.83429998159,-1.52000,-1.96000
,,,-0.83419996500,-1.52000,-1.92000
,,,-0.83410000801,-1.52000,-1.96000
,,,-0.83399999142,-1.52000,-1.92000
,,,-0.83389997482,-1.52000,-1.92000
,,,-0.83379995823,-1.52000,-1.96000
,,,-0.83370000124,-1.52000,-1.96000
,,,-0.83359998465,-1.52000,-1.96000
,,,-0.83349996805,-1.52000,-1.96000
,,,-0.83339995146,-1.52000,-1.92000
,,,-0.83329999447,-1.48000,-1.92000
,,,-0.83319997787,-1.52000,-1.92000
,,,-0.83309996128,-1.52000,-1.96000
,,,-0.83300000429,-1.52000,-1.96000
,,,-0.83289998770,-1.52000,-1.96000
,,,-0.83279997110,-1.52000,-1.96000
,,,-0.83269995451,-1.52000,-1.92000
,,,-0.83259999752,-1.52000,-1.96000
,,,-0.83249998093,-1.52000,-1.92000
,,,-0.83239996433,-1.52000,-1.92000
,,,-0.83230000734,-1.52000,-1.96000
,,,-0.83219999075,-1.48000,-1.96000
,,,-0.83209997416,-1.52000,-1.96000
,,,-0.83199995756,-1.52000,-1.96000
,,,-0.83190000057,-1.52000,-1.96000
,,,-0.83179998398,-1.52000,-1.92000
,,,-0.83169996738,-1.52000,-1.88000
,,,-0.83159995079,-1.52000,-1.96000
,,,-0.83149999380,-1.52000,-1.96000
,,,-0.83139997721,-1.52000,-2.00000
,,,-0.83129996061,-1.52000,-1.96000
,,,-0.83120000362,-1.52000,-1.92000
,,,-0.83109998703,-1.52000,-2.00000
,,,-0.83099997044,-1.52000,-1.88000
,,,-0.83089995384,-1.52000,-1.96000
,,,-0.83079999685,-1.52000,-1.96000
,,,-0.83069998026,-1.52000,-1.96000
,,,-0.83059996367,-1.52000,-2.00000
,,,-0.83050000668,-1.52000,-1.88000
,,,-0.83039999008,-1.52000,-1.96000
,,,-0.83029997349,-1.52000,-1.92000
,,,-0.83019995689,-1.52000,-1.92000
,,,-0.83009999990,-1.52000,-1.92000
,,,-0.82999998331,-1.52000,-1.96000
,,,-0.82989996672,-1.52000,-2.00000
,,,-0.82979995012,-1.52000,-1.96000
,,,-0.82969999313,-1.52000,-1.96000
,,,-0.82959997654,-1.52000,-1.92000
,,,-0.82949995995,-1.52000,-1.92000
,,,-0.82940000296,-1.52000,-2.00000
,,,-0.82929998636,-1.52000,-1.96000
,,,-0.82919996977,-1.52000,-1.96000
,,,-0.82909995317,-1.52000,-2.00000
,,,-0.82899999619,-1.52000,-1.96000
,,,-0.82889997959,-1.52000,-1.92000
,,,-0.82879996300,-1.52000,-1.96000
,,,-0.82870000601,-1.52000,-1.96000
,,,-0.82859998941,-1.52000,-1.96000
,,,-0.82849997282,-1.52000,-1.96000
,,,-0.82839995623,-1.52000,-2.00000
,,,-0.82829999924,-1.52000,-1.96000
,,,-0.82819998264,-1.56000,-1.96000
,,,-0.82809996605,-1.52000,-1.96000
,,,-0.82799994946,-1.52000,-1.96000
,,,-0.82789999247,-1.52000,-1.96000
,,,-0.82779997587,-1.52000,-1.96000
,,,-0.82769995928,-1.52000,-1.96000
,,,-0.82760000229,-1.52000,-2.00000
,,,-0.82749998569,-1.52000,-1.96000
,,,-0.82739996910,-1.56000,-1.92000
,,,-0.82729995251,-1.52000,-1.96000
,,,-0.82719999552,-1.52000,-2.00000
,,,-0.82709997892,-1.52000,-1.96000
,,,-0.82699996233,-1.56000,-1.96000
,,,-0.82690000534,-1.52000,-2.00000
,,,-0.82679998875,-1.52000,-1.96000
,,,-0.82669997215,-1.52000,-1.96000
,,,-0.82659995556,-1.52000,-1.92000
,,,-0.82649999857,-1.52000,-1.96000
,,,-0.82639998198,-1.52000,-1.96000
,,,-0.82629996538,-1.52000,-2.00000
,,,-0.82620000839,-1.56000,-1.96000
,,,-0.82609999180,-1.52000,-1.96000
,,,-0.82599997520,-1.52000,-1.96000
,,,-0.82589995861,-1.52000,-1.92000
,,,-0.82580000162,-1.52000,-1.96000
,,,-0.82569998503,-1.52000,-1.96000
,,,-0.82559996843,-1.52000,-2.00000
,,,-0.82549995184,-1.56000,-1.96000
,,,-0.82539999485,-1.56000,-1.96000
,,,-0.82529997826,-1.56000,-1.96000
,,,-0.82519996166,-1.52000,-1.92000
,,,-0.82510000467,-1.52000,-1.96000
,,,-0.82499998808,-1.52000,-1.96000
,,,-0.82489997149,-1.52000,-1.96000
,,,-0.82479995489,-1.52000,-1.96000
,,,-0.82469999790,-1.56000,-1.96000
,,,-0.82459998131,-1.52000,-1.96000
,,,-0.82449996471,-1.52000,-1.96000
,,,-0.82440000772,-1.56000,-1.96000
,,,-0.82429999113,-1.52000,-1.96000
,,,-0.82419997454,-1.56000,-1.96000
,,,-0.82409995794,-1.56000,-1.96000
,,,-0.82400000095,-1.52000,-1.96000
,,,-0.82389998436,-1.56000,-1.96000
,,,-0.82379996777,-1.52000,-1.96000
,,,-0.82369995117,-1.56000,-1.96000
,,,-0.82359999418,-1.52000,-1.96000
,,,-0.82349997759,-1.52000,-1.96000
,,,-0.82339996099,-1.56000,-1.96000
,,,-0.82330000401,-1.56000,-2.00000
,,,-0.82319998741,-1.56000,-1.92000
,,,-0.82309997082,-1.52000,-2.04000
,,,-0.82299995422,-1.52000,-1.84000
,,,-0.82289999723,-1.52000,-2.00000
,,,-0.82279998064,-1.56000,-2.00000
,,,-0.82269996405,-1.56000,-1.96000
,,,-0.82260000706,-1.56000,-2.00000
,,,-0.82249999046,-1.52000,-1.92000
,,,-0.82239997387,-1.52000,-2.00000
,,,-0.82229995728,-1.52000,-1.92000
,,,-0.82220000029,-1.52000,-1.96000
,,,-0.82209998369,-1.52000,-2.00000
,,,-0.82199996710,-1.52000,-1.96000
,,,-0.82189995050,-1.56000,-2.00000
,,,-0.82179999352,-1.52000,-1.96000
,,,-0.82169997692,-1.52000,-1.96000
,,,-0.82159996033,-1.52000,-2.00000
,,,-0.82150000334,-1.52000,-1.92000
,,,-0.82139998674,-1.52000,-1.96000
,,,-0.82129997015,-1.52000,-1.96000
,,,-0.82119995356,-1.52000,-1.96000
,,,-0.82109999657,-1.52000,-2.00000
,,,-0.82099997997,-1.56000,-1.96000
,,,-0.82089996338,-1.52000,-1.96000
,,,-0.82080000639,-1.56000,-1.92000
,,,-0.82069998980,-1.52000,-1.96000
,,,-0.82059997320,-1.52000,-1.96000
,,,-0.82049995661,-1.52000,-1.96000
,,,-0.82039999962,-1.52000,-1.96000
,,,-0.82029998302,-1.52000,-2.00000
,,,-0.82019996643,-1.52000,-1.96000
,,,-0.82009994984,-1.52000,-1.96000
,,,-0.81999999285,-1.56000,-1.96000
,,,-0.81989997625,-1.52000,-2.00000
,,,-0.81979995966,-1.52000,-2.00000
,,,-0.81970000267,-1.52000,-1.96000
,,,-0.81959998608,-1.56000,-1.96000
,,,-0.81949996948,-1.56000,-1.96000
,,,-0.81939995289,-1.56000,-1.96000
,,,-0.81929999590,-1.52000,-1.96000
,,,-0.81919997931,-1.56000,-2.00000
,,,-0.81909996271,-1.52000,-1.96000
,,,-0.81900000572,-1.56000,-2.00000
,,,-0.81889998913,-1.52000,-2.00000
,,,-0.81879997253,-1.52000,-1.96000
,,,-0.81869995594,-1.56000,-2.00000
,,,-0.81859999895,-1.56000,-1.96000
,,,-0.81849998236,-1.56000,-1.96000
,,,-0.81839996576,-1.56000,-1.96000
,,,-0.81830000877,-1.52000,-2.00000
,,,-0.81819999218,-1.52000,-2.00000
,,,-0.81809997559,-1.56000,-2.00000
,,,-0.81799995899,-1.56000,-1.96000
,,,-0.81790000200,-1.56000,-1.96000
,,,-0.81779998541,-1.56000,-1.96000
,,,-0.81769996881,-1.52000,-1.96000
,,,-0.81759995222,-1.56000,-2.00000
,,,-0.81749999523,-1.52000,-1.96000
,,,-0.81739997864,-1.56000,-2.00000
,,,-0.81729996204,-1.56000,-1.96000
,,,-0.81720000505,-1.52000,-1.96000
,,,-0.81709998846,-1.56000,-1.96000
,,,-0.81699997187,-1.52000,-1.96000
,,,-0.81689995527,-1.56000,-1.96000
,,,-0.81679999828,-1.52000,-2.00000
,,,-0.81669998169,-1.56000,-1.96000
,,,-0.81659996510,-1.56000,-1.96000
,,,-0.81650000811,-1.52000,-2.00000
,,,-0.81639999151,-1.56000,-1.96000
,,,-0.81629997492,-1.56000,-1.96000
,,,-0.81619995832,-1.56000,-2.00000
,,,-0.81610000134,-1.56000,-2.00000
,,,-0.81599998474,-1.56000,-2.00000
,,,-0.81589996815,-1.56000,-2.00000
,,,-0.81579995155,-1.56000,-2.00000
,,,-0.81569999456,-1.56000,-1.96000
,,,-0.81559997797,-1.56000,-1.96000
,,,-0.81549996138,-1.56000,-1.96000
,,,-0.81540000439,-1.52000,-1.96000
,,,-0.81529998779,-1.52000,-2.00000
,,,-0.81519997120,-1.56000,-1.96000
,,,-0.81509995461,-1.56000,-2.00000
,,,-0.81499999762,-1.52000,-1.96000
,,,-0.81489998102,-1.52000,-1.96000
,,,-0.81479996443,-1.56000,-2.04000
,,,-0.81470000744,-1.52000,-1.96000
,,,-0.81459999084,-1.56000,-2.04000
,,,-0.81449997425,-1.56000,-2.00000
,,,-0.81439995766,-1.56000,-2.04000
,,,-0.81430000067,-1.56000,-1.96000
,,,-0.81419998407,-1.56000,-1.96000
,,,-0.81409996748,-1.52000,-2.00000
,,,-0.81399995089,-1.56000,-2.00000
,,,-0.81389999390,-1.56000,-2.04000
,,,-0.81379997730,-1.60000,-1.96000
,,,-0.81369996071,-1.56000,-2.00000
,,,-0.81360000372,-1.56000,-2.00000
,,,-0.81349998713,-1.56000,-1.96000
,,,-0.81339997053,-1.52000,-1.96000
,,,-0.81329995394,-1.52000,-1.96000
,,,-0.81319999695,-1.56000,-2.00000
,,,-0.81309998035,-1.56000,-2.04000
,,,-0.81299996376,-1.52000,-2.00000
,,,-0.81290000677,-1.56000,-1.96000
,,,-0.81279999018,-1.52000,-1.96000
,,,-0.81269997358,-1.52000,-1.96000
,,,-0.81259995699,-1.52000,-2.00000
,,,-0.81250000000,-1.56000,-2.00000
,,,-0.81239998341,-1.60000,-2.00000
,,,-0.81229996681,-1.52000,-2.00000
,,,-0.81219995022,-1.56000,-2.00000
,,,-0.81209999323,-1.56000,-1.96000
,,,-0.81199997663,-1.56000,-1.96000
,,,-0.81189996004,-1.56000,-1.96000
,,,-0.81180000305,-1.56000,-2.00000
,,,-0.81169998646,-1.56000,-2.00000
,,,-0.81159996986,-1.56000,-2.00000
,,,-0.81149995327,-1.56000,-2.00000
,,,-0.81139999628,-1.56000,-1.96000
,,,-0.81129997969,-1.56000,-1.96000
,,,-0.81119996309,-1.56000,-1.96000
,,,-0.81110000610,-1.56000,-2.00000
,,,-0.81099998951,-1.56000,-2.00000
,,,-0.81089997292,-1.56000,-2.00000
,,,-0.81079995632,-1.56000,-2.00000
,,,-0.81069999933,-1.56000,-2.00000
,,,-0.81059998274,-1.52000,-2.00000
,,,-0.81049996614,-1.52000,-1.96000
,,,-0.81040000916,-1.52000,-2.00000
,,,-0.81029999256,-1.56000,-2.00000
,,,-0.81019997597,-1.56000,-2.00000
,,,-0.81009995937,-1.56000,-2.00000
,,,-0.81000000238,-1.56000,-2.00000
,,,-0.80989998579,-1.56000,-2.00000
,,,-0.80979996920,-1.56000,-1.96000
,,,-0.80969995260,-1.56000,-2.00000
,,,-0.80959999561,-1.52000,-2.00000
,,,-0.80949997902,-1.52000,-2.00000
,,,-0.80939996243,-1.56000,-2.00000
,,,-0.80930000544,-1.52000,-2.00000
,,,-0.80919998884,-1.56000,-2.00000
,,,-0.80909997225,-1.52000,-1.96000
,,,-0.80899995565,-1.56000,-1.96000
,,,-0.80889999866,-1.56000,-2.00000
,,,-0.80879998207,-1.56000,-1.96000
,,,-0.80869996548,-1.56000,-2.00000
,,,-0.80860000849,-1.56000,-2.00000
,,,-0.80849999189,-1.56000,-1.96000
,,,-0.80839997530,-1.52000,-2.00000
,,,-0.80829995871,-1.56000,-1.96000
,,,-0.80820000172,-1.56000,-2.00000
,,,-0.80809998512,-1.56000,-2.04000
,,,-0.80799996853,-1.52000,-2.00000
,,,-0.80789995193,-1.56000,-2.00000
,,,-0.80779999495,-1.56000,-2.00000
,,,-0.80769997835,-1.56000,-2.00000
,,,-0.80759996176,-1.52000,-1.96000
,,,-0.80750000477,-1.56000,-1.96000
,,,-0.80739998817,-1.56000,-2.00000
,,,-0.80729997158,-1.56000,-2.00000
,,,-0.80719995499,-1.60000,-2.00000
,,,-0.80709999800,-1.56000,-2.00000
,,,-0.80699998140,-1.56000,-1.96000
,,,-0.80689996481,-1.56000,-1.96000
,,,-0.80680000782,-1.56000,-1.96000
,,,-0.80669999123,-1.60000,-2.00000
,,,-0.80659997463,-1.56000,-2.04000
,,,-0.80649995804,-1.60000,-1.96000
,,,-0.80640000105,-1.56000,-2.04000
,,,-0.80629998446,-1.56000,-1.96000
,,,-0.80619996786,-1.52000,-2.00000
,,,-0.80609995127,-1.56000,-2.00000
,,,-0.80599999428,-1.60000,-1.96000
,,,-0.80589997768,-1.56000,-2.04000
,,,-0.80579996109,-1.52000,-2.00000
,,,-0.80570000410,-1.56000,-2.04000
,,,-0.80559998751,-1.56000,-2.00000
,,,-0.80549997091,-1.56000,-1.96000
,,,-0.80539995432,-1.56000,-2.00000
,,,-0.80529999733,-1.52000,-1.96000
,,,-0.80519998074,-1.56000,-2.00000
,,,-0.80509996414,-1.56000,-2.00000
,,,-0.80500000715,-1.56000,-2.00000
,,,-0.80489999056,-1.56000,-2.00000
,,,-0.80479997396,-1.56000,-1.96000
,,,-0.80469995737,-1.52000,-2.00000
,,,-0.80460000038,-1.56000,-2.00000
,,,-0.80449998379,-1.56000,-2.00000
,,,-0.80439996719,-1.52000,-2.00000
,,,-0.80429995060,-1.56000,-1.96000
,,,-0.80419999361,-1.56000,-2.04000
,,,-0.80409997702,-1.56000,-2.00000
,,,-0.80399996042,-1.56000,-2.00000
,,,-0.80390000343,-1.60000,-1.96000
,,,-0.80379998684,-1.56000,-1.96000
,,,-0.80369997025,-1.56000,-2.00000
,,,-0.80359995365,-1.56000,-2.04000
,,,-0.80349999666,-1.60000,-2.00000
,,,-0.80339998007,-1.56000,-2.00000
,,,-0.80329996347,-1.56000,-1.96000
,,,-0.80320000648,-1.56000,-2.00000
,,,-0.80309998989,-1.56000,-1.96000
,,,-0.80299997330,-1.52000,-2.00000
,,,-0.80289995670,-1.56000,-2.00000
,,,-0.80279999971,-1.56000,-2.00000
,,,-0.80269998312,-1.56000,-2.04000
,,,-0.80259996653,-1.56000,-2.00000
,,,-0.80249994993,-1.56000,-1.96000
,,,-0.80239999294,-1.52000,-2.00000
,,,-0.80229997635,-1.56000,-2.00000
,,,-0.80219995975,-1.56000,-2.00000
,,,-0.80210000277,-1.56000,-2.04000
,,,-0.80199998617,-1.60000,-2.04000
,,,-0.80189996958,-1.56000,-1.96000
,,,-0.80179995298,-1.60000,-2.00000
,,,-0.80169999599,-1.56000,-1.96000
,,,-0.80159997940,-1.56000,-2.00000
,,,-0.80149996281,-1.60000,-2.04000
,,,-0.80140000582,-1.56000,-2.00000
,,,-0.80129998922,-1.56000,-2.04000
,,,-0.80119997263,-1.56000,-2.00000
,,,-0.80109995604,-1.56000,-2.00000
,,,-0.80099999905,-1.56000,-2.00000
,,,-0.80089998245,-1.60000,-2.00000
,,,-0.80079996586,-1.56000,-2.00000
,,,-0.80070000887,-1.60000,-2.04000
,,,-0.80059999228,-1.56000,-2.00000
,,,-0.80049997568,-1.60000,-2.00000
,,,-0.80039995909,-1.60000,-2.00000
,,,-0.80030000210,-1.56000,-2.00000
,,,-0.80019998550,-1.56000,-2.00000
,,,-0.80009996891,-1.56000,-2.04000
,,,-0.79999995232,-1.56000,-2.04000
,,,-0.79989999533,-1.56000,-2.00000
,,,-0.79979997873,-1.56000,-2.04000
,,,-0.79969996214,-1.56000,-2.00000
,,,-0.79960000515,-1.56000,-2.00000
,,,-0.79949998856,-1.56000,-2.00000
,,,-0.79939997196,-1.56000,-2.00000
,,,-0.79929995537,-1.56000,-2.00000
,,,-0.79919999838,-1.56000,-2.00000
,,,-0.79909998178,-1.52000,-2.04000
,,,-0.79899996519,-1.56000,-2.00000
,,,-0.79890000820,-1.60000,-2.04000
,,,-0.79879999161,-1.60000,-1.96000
,,,-0.79869997501,-1.60000,-2.00000
,,,-0.79859995842,-1.56000,-2.00000
,,,-0.79850000143,-1.60000,-1.96000
,,,-0.79839998484,-1.56000,-2.04000
,,,-0.79829996824,-1.56000,-2.00000
,,,-0.79819995165,-1.56000,-2.00000
,,,-0.79809999466,-1.56000,-2.00000
,,,-0.79799997807,-1.60000,-1.96000
,,,-0.79789996147,-1.56000,-2.08000
,,,-0.79780000448,-1.56000,-2.00000
,,,-0.79769998789,-1.56000,-2.04000
,,,-0.79759997129,-1.56000,-2.04000
,,,-0.79749995470,-1.56000,-2.00000
,,,-0.79739999771,-1.56000,-2.04000
,,,-0.79729998112,-1.60000,-2.00000
,,,-0.79719996452,-1.56000,-2.04000
,,,-0.79710000753,-1.56000,-2.00000
,,,-0.79699999094,-1.56000,-2.00000
,,,-0.79689997435,-1.56000,-2.04000
,,,-0.79679995775,-1.56000,-2.00000
,,,-0.79670000076,-1.52000,-2.04000
,,,-0.79659998417,-1.60000,-2.00000
,,,-0.79649996758,-1.60000,-2.00000
,,,-0.79639995098,-1.56000,-2.00000
,,,-0.79629999399,-1.56000,-2.00000
,,,-0.79619997740,-1.56000,-2.04000
,,,-0.79609996080,-1.56000,-2.00000
,,,-0.79600000381,-1.56000,-2.00000
,,,-0.79589998722,-1.56000,-2.00000
,,,-0.79579997063,-1.56000,-2.00000
,,,-0.79569995403,-1.56000,-2.00000
,,,-0.79559999704,-1.60000,-2.00000
,,,-0.79549998045,-1.56000,-2.04000
,,,-0.79539996386,-1.56000,-2.04000
,,,-0.79530000687,-1.56000,-2.00000
,,,-0.79519999027,-1.56000,-2.00000
,,,-0.79509997368,-1.60000,-2.00000
,,,-0.79499995708,-1.56000,-2.00000
,,,-0.79490000010,-1.56000,-2.00000
,,,-0.79479998350,-1.60000,-2.04000
,,,-0.79469996691,-1.56000,-2.04000
,,,-0.79459995031,-1.56000,-2.04000
,,,-0.79449999332,-1.60000,-2.00000
,,,-0.79439997673,-1.56000,-2.00000
,,,-0.79429996014,-1.60000,-2.00000
,,,-0.79420000315,-1.60000,-2.00000
,,,-0.79409998655,-1.56000,-2.04000
,,,-0.79399996996,-1.60000,-2.04000
,,,-0.79389995337,-1.60000,-2.04000
,,,-0.79379999638,-1.60000,-2.04000
,,,-0.79369997978,-1.60000,-2.00000
,,,-0.79359996319,-1.60000,-2.00000
,,,-0.79350000620,-1.60000,-2.00000
,,,-0.79339998960,-1.60000,-2.04000
,,,-0.79329997301,-1.60000,-2.00000
,,,-0.79319995642,-1.56000,-2.04000
,,,-0.79309999943,-1.60000,-2.00000
,,,-0.79299998283,-1.60000,-2.04000
,,,-0.79289996624,-1.60000,-1.96000
,,,-0.79280000925,-1.56000,-2.00000
,,,-0.79269999266,-1.60000,-2.00000
,,,-0.79259997606,-1.56000,-2.04000
,,,-0.79249995947,-1.60000,-2.04000
,,,-0.79240000248,-1.60000,-2.04000
,,,-0.79229998589,-1.60000,-2.04000
,,,-0.79219996929,-1.60000,-2.00000
,,,-0.79209995270,-1.60000,-2.00000
,,,-0.79199999571,-1.60000,-2.00000
,,,-0.79189997911,-1.60000,-2.04000
,,,-0.79179996252,-1.60000,-2.04000
,,,-0.79170000553,-1.60000,-2.04000
,,,-0.79159998894,-1.56000,-2.04000
,,,-0.79149997234,-1.56000,-2.04000
,,,-0.79139995575,-1.60000,-2.00000
,,,-0.79129999876,-1.60000,-2.00000
